,YAL003W,YAL005C,YAL007C,YAL012W,YAL035W,YAL038W,YAL042W,YAL044C,YAR002C-A,YAR007C,YAR015W,YBL015W,YBL024W,YBL026W,YBL030C,YBL039C,YBL041W,YBL045C,YBL050W,YBL058W,YBL064C,YBL076C,YBL091C,YBL092W,YBL099W,YBR011C,YBR025C,YBR026C,YBR031W,YBR035C,YBR072W,YBR078W,YBR079C,YBR080C,YBR084W,YBR085C-A,YBR088C,YBR089C-A,YBR106W,YBR109C,YBR111C,YBR115C,YBR121C,YBR126C,YBR127C,YBR143C,YBR149W,YBR154C,YBR160W,YBR162C,YBR164C,YBR169C,YBR177C,YBR196C,YBR205W,YBR218C,YBR221C,YBR248C,YBR249C,YBR263W,YBR286W,YCL009C,YCL017C,YCL018W,YCL028W,YCL030C,YCL037C,YCL040W,YCL043C,YCL050C,YCL057W,YCL059C,YCR002C,YCR004C,YCR005C,YCR009C,YCR012W,YCR028C-A,YCR053W,YCR084C,YCR088W,YDL007W,YDL014W,YDL022W,YDL029W,YDL040C,YDL046W,YDL051W,YDL055C,YDL061C,YDL066W,YDL075W,YDL078C,YDL084W,YDL086W,YDL092W,YDL097C,YDL100C,YDL110C,YDL124W,YDL125C,YDL126C,YDL130W,YDL131W,YDL143W,YDL160C,YDL171C,YDL173W,YDL174C,YDL178W,YDL182W,YDL185W,YDL192W,YDL195W,YDL198C,YDL226C,YDL229W,YDL236W,YDR002W,YDR012W,YDR019C,YDR023W,YDR032C,YDR035W,YDR037W,YDR050C,YDR063W,YDR064W,YDR071C,YDR074W,YDR086C,YDR091C,YDR098C,YDR099W,YDR127W,YDR129C,YDR155C,YDR158W,YDR168W,YDR174W,YDR177W,YDR188W,YDR190C,YDR211W,YDR212W,YDR214W,YDR226W,YDR233C,YDR234W,YDR245W,YDR258C,YDR272W,YDR298C,YDR304C,YDR321W,YDR341C,YDR346C,YDR353W,YDR365C,YDR368W,YDR378C,YDR381W,YDR382W,YDR395W,YDR399W,YDR408C,YDR427W,YDR429C,YDR432W,YDR434W,YDR454C,YDR487C,YDR502C,YDR510W,YDR516C,YDR519W,YDR533C,YEL002C,YEL021W,YEL024W,YEL026W,YEL034W,YEL037C,YEL042W,YEL046C,YEL047C,YEL051W,YEL060C,YEL071W,YER003C,YER006W,YER007C-A,YER009W,YER012W,YER023W,YER025W,YER031C,YER036C,YER042W,YER043C,YER052C,YER055C,YER057C,YER062C,YER063W,YER073W,YER081W,YER086W,YER089C,YER090W,YER091C,YER094C,YER110C,YER120W,YER133W,YER156C,YER165W,YER177W,YER178W,YFL005W,YFL014W,YFL017C,YFL018C,YFL022C,YFL037W,YFL038C,YFL039C,YFL045C,YFL048C,YFR004W,YFR007W,YFR009W,YFR010W,YFR030W,YFR037C,YFR044C,YFR051C,YFR053C,YGL008C,YGL009C,YGL011C,YGL026C,YGL030W,YGL031C,YGL037C,YGL048C,YGL062W,YGL087C,YGL097W,YGL099W,YGL103W,YGL105W,YGL123W,YGL125W,YGL137W,YGL148W,YGL157W,YGL187C,YGL195W,YGL200C,YGL202W,YGL206C,YGL245W,YGL253W,YGL255W,YGL256W,YGR001C,YGR034W,YGR061C,YGR080W,YGR083C,YGR086C,YGR087C,YGR094W,YGR124W,YGR130C,YGR135W,YGR148C,YGR155W,YGR159C,YGR173W,YGR175C,YGR180C,YGR185C,YGR192C,YGR204W,YGR205W,YGR208W,YGR209C,YGR210C,YGR211W,YGR231C,YGR232W,YGR234W,YGR240C,YGR244C,YGR253C,YGR254W,YGR264C,YGR279C,YGR282C,YGR285C,YHL011C,YHL015W,YHL033C,YHL034C,YHR007C,YHR008C,YHR018C,YHR019C,YHR020W,YHR025W,YHR027C,YHR029C,YHR042W,YHR049W,YHR063C,YHR064C,YHR068W,YHR089C,YHR104W,YHR107C,YHR113W,YHR128W,YHR146W,YHR163W,YHR174W,YHR179W,YHR183W,YHR190W,YHR193C,YHR208W,YIL015W,YIL016W,YIL022W,YIL033C,YIL034C,YIL041W,YIL043C,YIL051C,YIL053W,YIL063C,YIL070C,YIL074C,YIL075C,YIL078W,YIL094C,YIL109C,YIL116W,YIL118W,YIL124W,YIL125W,YIL133C,YIL142W,YIL155C,YIR034C,YIR038C,YJL001W,YJL008C,YJL012C,YJL014W,YJL020C,YJL026W,YJL034W,YJL052W,YJL055W,YJL060W,YJL066C,YJL068C,YJL080C,YJL088W,YJL111W,YJL123C,YJL130C,YJL140W,YJL153C,YJL158C,YJL167W,YJL171C,YJL172W,YJL177W,YJL178C,YJL189W,YJL200C,YJL217W,YJR007W,YJR010W,YJR016C,YJR025C,YJR045C,YJR064W,YJR065C,YJR070C,YJR072C,YJR077C,YJR104C,YJR105W,YJR109C,YJR121W,YJR123W,YJR125C,YJR137C,YJR139C,YJR144W,YJR148W,YKL001C,YKL006W,YKL007W,YKL013C,YKL029C,YKL035W,YKL040C,YKL054C,YKL056C,YKL060C,YKL067W,YKL069W,YKL080W,YKL081W,YKL085W,YKL103C,YKL104C,YKL110C,YKL112W,YKL117W,YKL122C,YKL142W,YKL145W,YKL150W,YKL152C,YKL157W,YKL164C,YKL180W,YKL181W,YKL182W,YKL196C,YKL210W,YKL212W,YKL216W,YKR001C,YKR014C,YKR043C,YKR048C,YKR071C,YKR074W,YKR080W,YKR081C,YKR092C,YLL018C,YLL024C,YLL026W,YLL045C,YLL050C,YLR027C,YLR028C,YLR029C,YLR043C,YLR044C,YLR058C,YLR060W,YLR061W,YLR075W,YLR109W,YLR133W,YLR147C,YLR150W,YLR153C,YLR167W,YLR175W,YLR178C,YLR179C,YLR180W,YLR192C,YLR196W,YLR197W,YLR208W,YLR216C,YLR229C,YLR244C,YLR249W,YLR250W,YLR257W,YLR259C,YLR262C-A,YLR270W,YLR291C,YLR292C,YLR300W,YLR301W,YLR303W,YLR304C,YLR314C,YLR325C,YLR335W,YLR340W,YLR344W,YLR351C,YLR354C,YLR355C,YLR359W,YLR378C,YLR380W,YLR388W,YLR420W,YLR421C,YLR429W,YLR432W,YLR438W,YLR441C,YLR447C,YLR448W,YML001W,YML004C,YML008C,YML022W,YML028W,YML056C,YML063W,YML070W,YML073C,YML074C,YML078W,YML079W,YML085C,YML086C,YML092C,YML106W,YML124C,YML126C,YMR012W,YMR031C,YMR039C,YMR062C,YMR072W,YMR079W,YMR083W,YMR091C,YMR092C,YMR096W,YMR099C,YMR105C,YMR108W,YMR110C,YMR116C,YMR120C,YMR131C,YMR146C,YMR149W,YMR186W,YMR189W,YMR202W,YMR203W,YMR205C,YMR215W,YMR217W,YMR226C,YMR229C,YMR235C,YMR241W,YMR260C,YMR272C,YMR297W,YMR300C,YMR307W,YMR309C,YMR314W,YMR315W,YMR318C,YNL007C,YNL010W,YNL016W,YNL037C,YNL044W,YNL055C,YNL061W,YNL064C,YNL069C,YNL071W,YNL096C,YNL104C,YNL112W,YNL121C,YNL134C,YNL135C,YNL138W,YNL160W,YNL178W,YNL208W,YNL209W,YNL216W,YNL220W,YNL231C,YNL239W,YNL241C,YNL243W,YNL244C,YNL247W,YNL248C,YNL255C,YNL274C,YNL277W,YNL287W,YNL307C,YNL308C,YNL312W,YNR001C,YNR016C,YNR021W,YNR043W,YNR050C,YOL012C,YOL030W,YOL038W,YOL039W,YOL040C,YOL049W,YOL058W,YOL059W,YOL061W,YOL064C,YOL086C,YOL097C,YOL123W,YOL127W,YOL139C,YOL140W,YOL151W,YOL154W,YOR007C,YOR020C,YOR021C,YOR027W,YOR042W,YOR046C,YOR063W,YOR074C,YOR085W,YOR095C,YOR096W,YOR099W,YOR117W,YOR120W,YOR122C,YOR128C,YOR136W,YOR142W,YOR168W,YOR173W,YOR184W,YOR187W,YOR198C,YOR202W,YOR204W,YOR209C,YOR220W,YOR222W,YOR230W,YOR251C,YOR254C,YOR259C,YOR261C,YOR270C,YOR271C,YOR276W,YOR280C,YOR285W,YOR298C-A,YOR303W,YOR310C,YOR317W,YOR323C,YOR332W,YOR335C,YOR341W,YOR361C,YOR362C,YOR369C,YOR374W,YOR375C,YPL004C,YPL028W,YPL037C,YPL048W,YPL061W,YPL063W,YPL091W,YPL106C,YPL127C,YPL131W,YPL143W,YPL145C,YPL154C,YPL160W,YPL218W,YPL225W,YPL226W,YPL231W,YPL235W,YPL240C,YPL249C-A,YPL262W,YPR004C,YPR016C,YPR024W,YPR028W,YPR033C,YPR035W,YPR036W,YPR041W,YPR052C,YPR062W,YPR069C,YPR074C,YPR103W,YPR110C,YPR118W,YPR129W,YPR133C,YPR145W,YPR160W,YPR163C,YPR165W,YPR181C,YPR183W,YPR187W,YPR191W,3-Phospho-D-glycerate;D-Glycerate 2-phosphate,6-Phospho-D-gluconate,"D-Fructose 1,6-bisphosphate",D-Fructose 6-phosphate,D-Glucose,D-Glucose 6-phosphate;D-Fructose 6-phosphate;beta-D-glucose 6-phosphate,D-Xylulose 5-phosphate;D-Ribulose 5-phosphate,Dihydroxyacetone phosphate,Glyceraldehyde 3-phosphate,Phosphoenolpyruvate,Pyruvate,Sedoheptulose 7-phosphate,alpha-D-Ribose 5-phosphate
WT,8.719376685515218,8.960088296224306,5.003403360659211,8.743337685246285,5.370778610119061,10.313125482355943,3.9352822334815887,6.812850250018246,6.472342918850423,5.38775751146025,7.57912814561996,4.274884761416515,6.548923982583785,5.405961694690604,7.573046477713616,5.785767255614777,5.587970469420457,7.476311982102782,5.152896014696674,6.006832660687021,7.72901775096018,7.200362559939545,4.71066815357454,8.311344337864039,8.74236114627659,8.863657539183123,7.915121575908106,5.19878075414408,6.430450770090043,3.6271751610500997,8.40802583643486,7.860236558831676,6.149154284369552,6.072131182435916,5.620283332009939,4.211865649492344,6.536145404154963,5.762258335944098,5.383725659108418,4.051245584981221,5.007850563401252,5.603718482516916,7.879542927360636,7.6762227905353075,8.591522343939506,7.017379431365625,6.550682718395046,4.005594732561781,5.9223198114045115,6.508652258253614,5.239462266235845,4.83790496642577,6.1913655352119115,8.602316543201901,5.096484654533928,5.551225541689751,6.641960545569046,6.617148468511381,7.527057595702999,7.157012045075491,7.686226671775447,7.434492758675585,5.795947953611105,8.610223033831986,4.002774606946938,7.414257560238044,5.205248305452251,8.199483028960453,7.4774996087747,7.015083440987162,5.046656443114927,3.7420875854425453,5.949497641022713,6.273684685025857,3.59921864272584,6.46945890778008,10.416751356207449,5.210734454614432,7.024089221303871,4.527971126580741,8.399438930770323,5.909141671178647,6.175814584056914,8.495185017866083,7.056203635225575,4.610438689967394,5.969670864798198,5.723761413425158,8.457459098928034,6.193571584950837,7.112730474512141,5.7430916589107035,5.641142292125222,7.455233858136664,4.618209913164353,4.2930914620315965,5.132198505348987,5.677923997370307,4.677867075843071,7.105212982175689,5.895334036696825,8.242932839731449,6.894372496975365,8.233437725614053,6.381941977175449,6.398548100040457,7.420051509892035,4.598536836237947,5.688823069774271,5.511869282626503,7.941930021622534,8.654859746174706,5.754530350030583,6.0481421575193375,6.018677038135781,6.0007555982953225,8.385446737673314,5.218283746803101,6.403806241078998,6.703413975101071,7.085311352080375,6.973865334930705,7.131970943346857,6.462975186438978,7.283721547364663,9.721356302266642,5.187751380077305,8.642632672582712,6.624241666185595,6.556305433265938,7.634549189988906,6.197983704684346,5.063707385635741,5.452514118210541,6.2682591195162445,6.969917898446019,7.940385995191292,8.103973911718924,5.842364428006148,4.823834645064467,6.126275618036497,6.5548305975524475,6.265875473530019,4.2264758799748545,6.257410228096832,5.869836281577383,8.27631248147614,6.867982534567204,6.008684815615423,4.576184053015206,6.074969650674847,4.76655989403036,5.951800302633082,5.455798959194599,5.679704414949762,7.582292438889597,6.404404379691323,7.165399391670789,4.656230656593051,6.949220724494667,6.122867683030018,7.71533854526829,8.483485689533996,3.748122491855633,6.565662678745626,3.3444893599173513,4.749088032589237,4.707061073778258,7.3632888537282355,3.944354856770338,6.724285590298577,6.134578013212947,8.503080637464315,5.861049478644286,6.888141743404516,5.898188942830677,6.238045589153396,6.707658747690075,5.606486453738034,5.8955745533889985,6.339441430818264,7.1245040807168465,6.645100564750236,6.091465054081526,5.827065167672965,6.836656979026449,5.452393668430009,7.607206900650094,7.612091163604411,7.137353790399487,4.88929771572947,6.850627783767168,6.971487285885948,5.954519135711561,5.993304145656682,6.0960129527927975,4.862587886340405,6.854550082598065,5.199801634129986,8.432011759601936,6.583490605202959,7.480025570944425,5.543392657690025,4.827982707858269,6.046924727664223,5.66611066603082,6.735065176568865,6.729482051751365,5.9763581649695965,6.196713615498855,9.689934818899253,6.436849032437862,6.226357866025923,6.118115946172825,6.709290986305008,6.3808112724903765,7.8520206511207675,6.422572724414255,7.703401756189772,5.661187806090166,6.315427193060227,4.843617807586337,6.665898665628457,6.495342862919407,7.736868044320158,6.840837598187635,8.861712642892183,7.993944173837187,4.662798969847811,6.2812844863961566,7.464312275231173,5.933552914817531,3.5627955957750617,6.1637367750403795,5.279971168694847,7.634982575827392,5.51037534300295,7.619627538478097,8.452105383750814,7.745271350818362,6.193984561338613,6.8275364927515305,6.177416045153063,6.752560461004318,7.0247816308512565,5.703548841689107,6.011777681303094,3.806830740675023,5.75707446474838,4.828281229047741,9.07685677634792,7.275063570463169,6.008071492184927,6.495697575039246,6.169175824123249,6.461794866187789,5.803705732373718,6.033465892762964,6.267309081444635,6.219523578581043,7.763231149492158,4.723962132471302,7.653808469255709,8.57250731608662,5.162048615725938,7.628689616870272,5.44662727476392,6.650061338654539,7.248151288781308,7.126585920388134,3.9180652743257056,8.111342986737082,4.669725449780588,7.532578099303857,5.892965207998648,5.027671378401877,6.44342492418974,6.1246098730902405,7.554130313336338,6.915122873341495,5.20906672663792,5.724591608751174,8.088822658517554,6.109801211515817,7.160467342042371,8.052064908906932,4.695633869906873,3.9277643135765197,8.426898111598568,4.045385992098123,3.916229130264777,5.7787491584354616,5.17500066754452,5.151631196495945,7.735446186937205,4.9431106155093145,6.504548524293577,9.96212862226222,6.399190390609303,7.10714821697117,8.437809215877081,6.249032557236459,6.26870119654234,9.057083920901292,5.864163508844383,6.6597809211522385,6.375617077872731,6.247246717593702,7.145709752232149,7.26542397533794,6.653245267287689,6.496217964042871,6.153339333340837,4.886495582023365,6.44096992976305,5.365399000392386,6.2632973573366435,7.832749709524493,6.4648193242187535,5.282151542741643,6.364284334512174,5.50581475640624,5.174013059022448,6.273909909435893,5.668007160526992,6.6786011289010085,10.344485437658246,8.050540486511466,8.35247017323082,5.252940213854414,7.657814776253557,8.002908038227357,5.601778077346546,3.8947144930416293,5.513544000099126,6.762295724523007,6.5006007994894315,6.194028827819069,5.015579991606431,7.475702334950407,7.506174052141818,3.051260377019342,5.351710164449486,6.343094064788394,6.077755109645137,7.175935241374685,7.677172893958479,4.6650310785678455,6.952946040043617,5.700651728846066,5.336657124104075,6.317771933145764,7.720956073985139,6.304838838837985,5.050703454555999,6.738374204184003,5.791162134200462,6.25518008124016,5.6581023299057165,4.839960166762384,6.5850685528052875,5.610960034437251,7.298850784830943,7.978259913209068,9.63678165223436,5.153936806829845,6.4318467289970584,4.021186011562747,5.261338053285588,7.663043077498508,6.393802593964514,6.531221067815714,5.791657341058783,8.03404860867137,2.9526735376199564,8.745302756981348,5.0379371752851805,5.088703671684237,5.649900487459769,8.885141540553658,6.640557189107156,4.909890244649198,6.525239325776399,7.419321985311311,5.638003261227248,5.706957866919849,7.600557986830443,7.9353239560132405,5.192945181992217,8.782778605786872,5.711086688975648,6.221457058109609,5.434948293498133,4.252867940014365,7.380857567730844,9.526199080617943,7.048252855582097,7.035200062159108,9.428353425201324,8.729123446210725,5.543227601081289,7.634610877903379,7.783288702311296,5.171444183754623,5.895017365284555,6.334275525154419,5.066289026138065,6.229586872056176,5.121218188754623,5.052007540596359,7.759292223622971,4.811276958261162,4.3298257848176736,8.003451756424699,9.24279678778208,7.724322182775877,5.079110233096618,5.608844730275595,8.019381514618946,7.301120189566457,7.454446733592812,5.91697908678589,4.0074663362551615,3.6996147356973883,7.630204317142313,4.196935025993241,6.35954623606545,6.0095791286845985,7.172476989117944,10.173313949681447,6.878012885942155,5.3088627862624875,7.251961884742645,3.0581024588501773,8.109716425400629,6.5125049981229,7.467360896369201,4.958731745516211,5.95874380152144,6.850138796285296,5.350249707128887,5.074075126369833,4.253878490998691,3.8212883260526027,4.875489031151482,4.000580290970672,4.992069640081425,4.326457012488651,7.253344722126874,9.009189983688383,7.619323547510312,6.984618044390897,8.41374671149037,7.1905333885840115,6.351050614543976,7.199702807453326,7.537132217529825,10.049818435851346,8.233643925012249,7.306535900464624,5.757820008311153,8.652209889793468,9.267573801759118,4.975139965899833,5.2171141377127945,7.5802363897948855,7.021203927885116,7.645023309034276,5.7670352413814765,2.2757437339333224,7.6469181314262515,7.823862563941136,6.707046915941583,5.2542670494563435,6.884547619559025,7.196695658910037,5.198136300274183,3.9670043448152206,5.464151030742258,8.875931011608891,5.098947322661918,5.059139782222672,8.173977114070833,6.662383994099301,5.024370220011189,5.091299201213818,4.219860745824607,7.427064342797427,7.419377743166315,6.705839539039336,8.846239562371437,6.194167453087374,9.398597755736716,4.413739792478962,9.398114836969942,5.891313147330681,6.010634600749055,8.101422325372585,9.450131976308942,6.7132858705584715,4.309877534309225,4.796859519433142,5.304811458651135,5.681892662968922,5.7374089330888935,6.281978819890451,7.624950433589376,3.5511175828324006,7.599372594648553,6.835325189494618,7.380104238583306,7.049965319190509,4.90526568862421,6.553235436668864,5.776590408365123,9.527553402414101,5.168199092808138,8.148361829528941,7.183309411084693,7.418881461238023,5.493332635795129,6.557508438473132,5.465088623256253,6.5125911573319595,6.123061631538858,5.39588568412441,5.838762364333807,4.771695955134507,7.299546935778119,5.1321613067735115,5.308769052497121,4.107079775995212,7.187254085729492,5.645502897142963,7.042003612567157,7.374497205564481,5.063663894118162,6.191620509745071,4.214800782002909,5.538449410778101,6.3863052734946875,7.05423910978611,4.046409628305266,9.332140752762824,7.974843521632295,3.9605790996985695,6.5440915806513935,5.209038948130489,6.997239195620598,6.248098786654571,5.902574264256945,5.698880871260249,7.299026192304446,4.905400534492278,7.187741846257451,7.60699103820645,4.796013127575742,6.082316954448979,5.328303903856126,4.050904586982037,4.414774932869103,5.667255728865165,6.929900233609819,7.347466163756042,6.302332587654243,6.860922144363398,3.567328210034428,6.598453287367113,7.026011889072342,7.181018785034436,7.462926692977195,7.238872842382161,5.547026936584778,9.15172760234962,4.793964811394215,7.491747540303508,8.228181760301517,7.1761912907472585,9.27312935160285,7.149792089931747,5.501056215033719,4.554684509271576,5.33632431527157,8.730428342242032,5.043741355416232,6.3328800388178115,8.761226185684912,4.090649372959344,8.41304474276772,4.525974001731246,7.577334971486177,5.42674902736373,5.484215871880423,6.678007891739847,4.033866439398949,5.975675784454532,6.489090271293703,4.257085171293076,2.779836971429736,6.971578866272202,3.8215308065849003,5.8026986348984195,4.272022004037712,4.500181740104054,5.237147014523442,7.898568704579629,7.80677650444153,5.313501100268859,6.158536399525312,8.509717135103052,6.6551103283873,4.911145603947331,6.135915060047218,7.223203522979395,8.375553584082665,4.864963093931249,7.7104653112078605,5.732917030089921,4.313881483462526,6.05900659595169,10.084892047815249,6.222605912583537,6.069627024166168,8.731196196404671,7.331801891544617,5.289340656028514,5.6975435715179055,5.336026677504542,6.681434595392797,7.785791639389509,6.419635638959271,6.018665460586922,5.115305679287024,6.187047899485559,7.70686635103419,4.7493196688162715,4.05386481313753,4.572251531690691,7.509874325108924,5.6637318097221705,6.784163985932789,5.05516813743966,5.25204687625348,6.981394454945027,7.159885150578949,7.425135438895583,5.103078722113679,4.842186281767901,7.23438935586767,6.589547330236188,6.707147570622516,6.8512667300810435,6.467069046320313,5.69667214752161,2.8674751327156303,6.049926001151281,7.467824795477746,4.836448466429454,5.849766784328015,4.705099637193763,4.79688649803181,6.382639936153456,5.6908106741131235,5.070219269284213,4.637617557758029,6.0879783536801195,5.720788389583721,6.826877690128044,6.304379390257044,6.649227758766766,6.1572298272185835,7.943523873744795,7.82647678638447,5.55410045161169,6.707166236864717,6.112221922896246,8.512897117694695,7.04359542785202,8.992784368747902,7.731538261800144,7.657048707454457,4.454120348924764,6.501551063490911,8.75912571128923,4.9362583027730675,6.083841862401975,7.6182526731955615,4.9786415256919,7.610036325839301,4.04192349574829,5.286140049506098,7.992859171510517,7.131107933984297,7.735359053470713,5.025492581029639,6.473278508578817,7.950418890893733,5.771223907594914,3.95199033656029,4.62859015236976,7.025441000880323,5.274252228853878,6.454431247480999,4.727392071243589,6.023034984004375,6.687074621981814,7.312081587539316,6.652176373232023,6.8810154739546014,6.665231060240509,4.905014273414281,7.524397410449598,8.496313433827659,5.812643909034908,5.618231014580867,4.510427747836003,5.711407166894849,4.560499976504415,6.003439513295005,6.557329430641822,6.617036097638573,6.9900331611655755,5.941389055860244,7.084624721781278,4.169592398428229,7.880281578112543,425.3288124674532,173.98651174982535,4766.730677288386,5248.663202670572,16459.030703211665,14109.667929463629,921.0583924876488,1758.1940549328283,199.99113317259042,76.37514168166872,2065.592331957233,474.3431202648658,143.66148371536806
